State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Delhi,11,55,2020,2,4,0,6,VIKRAM,M,JSPR,259,38,SC,133591,200540,TRILOKPURI,SC,EAST DELHI,EAST DELHI,10,66.62,0.19,yes,61,0.05,2.22,AEDLJA358,Local Party,24507,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,55,2020,2,4,0,7,AJAY CHAUHAN,M,BSNP,198,47,SC,133591,200540,TRILOKPURI,SC,EAST DELHI,EAST DELHI,10,66.62,0.15,yes,7,0.01,2.22,AEDLJA167,Local Party,24495,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
Delhi,11,55,2020,2,4,0,8,AKSHTIZ BIRMANI,M,RSPS,191,40,SC,133591,200540,TRILOKPURI,SC,EAST DELHI,EAST DELHI,10,66.62,0.14,yes,9,0.01,2.22,AEDLJA251,Local Party,6792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Delhi,11,55,2020,2,4,0,9,RAJESH KUMAR,M,AJPI,182,45,SC,133591,200540,TRILOKPURI,SC,EAST DELHI,EAST DELHI,10,66.62,0.14,yes,29,0.02,2.22,AEDLJA317,Local Party,17584,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,55,2020,2,4,0,10,KAVITA RANI SINGH,F,IND,153,48,SC,133591,200540,TRILOKPURI,SC,EAST DELHI,EAST DELHI,10,66.62,0.11,yes,29,0.02,2.22,AEDLJA389,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,55,2020,2,4,0,11,MAYANK KUMAR,M,SSBDP,124,29,SC,133591,200540,TRILOKPURI,SC,EAST DELHI,EAST DELHI,10,66.62,0.09,yes,0,0,2.22,AEDLJA301,Local Party,24547,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,1,KULDEEP KUMAR,M,AAAP,68348,30,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,53.11,no,17907,13.92,2.33,AEDLJA95,State-based Party,13,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,2,RAJ KUMAR,M,BJP,50441,52,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,39.2,no,44580,34.64,2.33,AEDL100357,National Party,1605,TRUE,2,BJP,1605,MADIPUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,3,AMRISH SINGH GAUTAM,M,INC,5861,63,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,4.55,yes,3147,2.45,2.33,AEDL103764,National Party,3482,TRUE,6,INC,3482,KONDLI,FALSE,TRUE,3,FALSE,FALSE,TRUE,Post Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,4,KARMVIR,M,BSP,2714,61,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,2.11,yes,2157,1.68,2.33,AEDLJA47,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,5,NOTA,,NOTA,557,,,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,0.43,,182,0.14,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,6,AKSHAY KUMAR,M,IND,375,32,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,0.29,yes,163,0.13,2.33,AEDLJA297,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Student,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,7,DINESH KUMAR KASHYAP,M,SSBDP,212,31,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,0.16,yes,40,0.03,2.33,AEDLJA190,Local Party,24547,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,State Assembly Election (AE)
Delhi,11,56,2020,2,4,0,8,AMAR SINGH,M,IND,172,40,SC,128680,191383,KONDLI,SC,EAST DELHI,EAST DELHI,7,67.24,0.13,yes,0,0,2.33,AEDLJA252,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,Auto-rickshaw Driver,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,1,Manish Sisodia,M,AAAP,70163,47,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,49.33,no,3207,2.25,2.17,AEDL101430,State-based Party,13,TRUE,3,AAAP,13,PATPARGANJ,TRUE,TRUE,3,FALSE,TRUE,TRUE,Others,Politics,Party Worker,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,2,Ravinder Singh Negi,M,BJP,66956,43,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,47.07,no,64154,45.1,2.17,AEDLJA60,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,3,Laxman Rawat,M,INC,2802,52,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,1.97,yes,2126,1.49,2.17,AEDLJA127,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,4,Rakesh,M,BSP,676,36,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.48,yes,147,0.1,2.17,AEDLJA78,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,5,NOTA,,NOTA,529,,,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.37,,208,0.15,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,6,Surender Gupta,M,JmtP,321,35,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.23,yes,106,0.07,2.17,AEDLJA402,Local Party,24506,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,7,Surjeet Singh,M,IND,215,47,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.15,yes,31,0.02,2.17,AEDLJA456,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Politics,Party Worker,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,8,Sanjeev Bhati,M,HND,184,33,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.13,yes,89,0.06,2.17,AEDLJA369,Local Party,3288,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,9,Pratap Chandra,M,RRP,95,50,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.07,yes,16,0.01,2.17,AEDLJA201,Local Party,16442,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,10,Manoj Kumar,M,IND,79,31,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.06,yes,2,0,2.17,AEDLJA441,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Unemployed,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,11,Gopal Prasad,M,IND,77,47,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.05,yes,17,0.01,2.17,AEDLJA429,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,12,Rakesh Suri,M,RTORP,60,43,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.04,yes,14,0.01,2.17,AEDLJA219,Local Party,17316,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,13,Shatrughan Kumar Singh,M,HAMS,46,39,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.03,yes,3,0,2.17,AEDLJA333,Local Party,3285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,57,2020,2,4,0,14,Vinay Kumar Singh,M,JSPR,43,35,GEN,142246,231461,PATPARGANJ,GEN,EAST DELHI,EAST DELHI,13,61.46,0.03,yes,0,0,2.17,AEDLJA298,Local Party,24507,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,"College Professor or Lecturer, Home Teacher or Tuition",,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,1,ABHAY VERMA,M,BJP,65735,47,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,48.04,no,880,0.64,2.22,AEDLJA5,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,2,NITIN TYAGI,M,AAAP,64855,46,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,47.4,no,59983,43.84,2.22,AEDL100661,State-based Party,13,TRUE,2,AAAP,13,LAXMI NAGAR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Politics,MLA,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,3,HARI DUTT SHARMA,M,INC,4872,51,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,3.56,yes,4322,3.16,2.22,AEDLJA112,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Other,,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,4,NOTA,,NOTA,550,,,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,0.4,,104,0.08,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,5,JAI RAM LAL,M,BSP,446,55,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,0.33,yes,311,0.23,2.22,GEDL15317,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,6,DEEP KUMAR,M,LPOI,135,46,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,0.1,yes,57,0.04,2.22,AEDLJA287,Local Party,24512,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,7,ANIMA OJHA,F,RTORP,78,32,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,0.06,yes,2,0,2.22,AEDLJA161,Local Party,17316,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Education,Home Teacher or Tuition,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,8,NAMAHA,M,LJP,76,32,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,0.06,yes,3,0,2.22,AEDLJA329,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Business,,,,State Assembly Election (AE)
Delhi,11,58,2020,2,4,0,9,R D TIWARI,M,LKSHPLK,73,56,GEN,136820,221792,LAXMI NAGAR,GEN,EAST DELHI,EAST DELHI,8,61.69,0.05,yes,0,0,2.22,AEDLJA216,Local Party,24514,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,1,OM PRAKASH SHARMA,M,BJP,65830,67,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,52.57,no,16457,13.14,2.27,AEDL102327,National Party,1605,TRUE,4,BJP,1605,VISHWAS NAGAR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Business,,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,2,DEEPAK SINGLA,M,AAAP,49373,34,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,39.42,no,41492,33.13,2.27,AEDLJA139,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Salaried Work or Employed,,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,3,GURCHARAN SINGH,M,INC,7881,55,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,6.29,yes,7027,5.61,2.27,AEDLJA42,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,4,NOTA,,NOTA,854,,,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.68,,115,0.09,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,5,DILEEP GAUTAM,M,BSP,739,29,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.59,yes,596,0.48,2.27,AEDLJA104,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,6,NEESHA,F,IND,143,32,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.11,yes,8,0.01,2.27,AEDLJA382,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Other,Household,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,7,ANIL KUMAR,M,NYP,135,28,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.11,yes,29,0.02,2.27,AEDLJA182,Local Party,11839,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,8,SADHNA,F,JDKRP,106,25,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.08,yes,1,0,2.27,AEDLJA272,Local Party,24508,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,9,ASHOK SURANA,M,IND,105,45,GEN,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.08,yes,38,0.03,2.27,GEDL100149,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,State Assembly Election (AE)
Delhi,11,59,2020,2,4,0,10,BABU RAM,M,PPID,67,62,SC,125233,200047,VISHWAS NAGAR,GEN,EAST DELHI,EAST DELHI,9,62.6,0.05,yes,0,0,2.27,AEDLJA204,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,1,S. K. Bagga (Advocate),M,AAAP,72111,65,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,49.1,no,3995,2.72,2.17,AEDL100676,State-based Party,13,TRUE,2,AAAP,13,KRISHNA NAGAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,2,Dr. Anil Goyal,M,BJP,68116,62,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,46.38,no,63037,42.92,2.17,AEDLJA18,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,Liberal Profession or Professional,Doctor,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,3,Dr. Ashok Kumar Walia,M,INC,5079,71,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,3.46,yes,4547,3.1,2.17,GEDL82106,National Party,3482,TRUE,6,INC,3482,LAXMI NAGAR,FALSE,TRUE,3,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,4,NOTA,,NOTA,532,,,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,0.36,,170,0.12,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,5,Advocate Manjeet Singh,M,BSP,362,32,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,0.25,yes,56,0.04,2.17,AEDL106419,State-based Party (Other State),16651,TRUE,2,IND,10809,KRISHNA NAGAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,6,Charanjeet,M,AAPP,306,37,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,0.21,yes,71,0.05,2.17,AEDLJA177,Local Party,18403,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,7,Munish Bagga,M,RRP,235,48,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,0.16,yes,121,0.08,2.17,AEDLJA221,Local Party,16442,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,60,2020,2,4,0,8,Suresh Kumar,M,BALP,114,38,GEN,146855,217431,KRISHNA NAGAR,GEN,EAST DELHI,EAST DELHI,7,67.54,0.08,yes,0,0,2.17,AEDLJA284,Local Party,18015,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,1,ANIL KUMAR BAJPAI,M,BJP,48824,62,GEN,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,42.64,no,6079,5.31,2.78,AEDL101472,National Party,1605,TRUE,3,AAAP,13,GANDHI NAGAR,TRUE,FALSE,2,TRUE,TRUE,TRUE,Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,2,NAVEEN CHAUDHARY,M,AAAP,42745,54,GEN,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,37.33,no,20832,18.19,2.78,AEDL103810,State-based Party,13,TRUE,2,IND,10809,GANDHI NAGAR,TRUE,FALSE,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,3,ARVINDER SINGH LOVELY,M,INC,21913,51,GEN,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,19.14,no,21556,18.83,2.78,AEDL103807,National Party,3482,TRUE,5,INC,3482,GANDHI NAGAR,TRUE,TRUE,4,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,4,TIKRAJ SINGH,M,BSP,357,38,SC,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,0.31,yes,31,0.03,2.78,AEDLJA96,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,5,NOTA,,NOTA,326,,,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,0.28,,162,0.14,2.78,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,6,MUKESH KUMAR,M,IND,164,36,GEN,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,0.14,yes,74,0.06,2.78,AEDLJA174,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,7,MD. HAROON,M,IND,90,53,GEN,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,0.08,yes,2,0,2.78,AEDL100689,Independents,10809,TRUE,2,IND,10809,GANDHI NAGAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Illiterate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Delhi,11,61,2020,2,4,0,8,RAVINDRA KUMAR,M,IND,88,36,GEN,114507,182831,GANDHI NAGAR,GEN,EAST DELHI,EAST DELHI,7,62.63,0.08,yes,0,0,2.78,AEDLJA250,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,1,RAM NIWAS GOEL,M,AAAP,62103,72,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,49.53,no,5294,4.22,2.17,AEDL104955,State-based Party,13,TRUE,3,AAAP,13,SHAHDARA,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Politics,,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,2,SANJAY GOYAL,M,BJP,56809,51,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,45.31,no,52335,41.74,2.17,AEDLJA134,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,3,DR. NARENDER NATH,M,INC,4474,75,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,3.57,yes,3772,3.01,2.17,AEDL105726,National Party,3482,TRUE,7,INC,3482,SHAHDARA,TRUE,TRUE,4,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Doctor,Salaried Work or Employed,Medical Professional,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,4,INDU,F,BSP,702,35,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,0.56,yes,291,0.23,2.17,AEDLJA12,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,5,NOTA,,NOTA,411,,,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,0.33,,36,0.03,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,6,NISHANT SHARMA,M,PBI,375,36,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,0.3,yes,152,0.12,2.17,AEDLJA205,Local Party,6211,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,7,ALLAH BAKASH,M,RJBP,223,52,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,0.18,yes,28,0.02,2.17,AEDLJA147,Local Party,6582,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,8,RANJANA MUNESH CHAUHAN,F,BSNP,195,40,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,0.16,yes,104,0.08,2.17,AEDLJA279,Local Party,24495,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Delhi,11,62,2020,2,4,0,9,VIMLA,F,SSBDP,91,39,GEN,125383,189407,SHAHDARA,GEN,EAST DELHI,EAST DELHI,8,66.2,0.07,yes,0,0,2.17,AEDLJA349,Local Party,24547,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,Social Work,,State Assembly Election (AE)
Delhi,11,63,2020,2,4,0,1,RAJENDRA PAL GAUTAM,M,AAAP,88392,51,SC,134291,196306,SEEMA PURI,SC,NORTH EAST DELHI,NORTH EAST DELHI,10,68.41,65.82,no,56108,41.78,2.04,AEDL100705,State-based Party,13,TRUE,2,AAAP,13,SEEMA PURI,FALSE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Delhi,11,63,2020,2,4,0,2,SANT LAL,M,LJP,32284,56,SC,134291,196306,SEEMA PURI,SC,NORTH EAST DELHI,NORTH EAST DELHI,10,68.41,24.04,no,24623,18.34,2.04,AEDLJA371,State-based Party (Other State),5029,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,State Assembly Election (AE)
Delhi,11,63,2020,2,4,0,3,VEER SINGH DHINGAN,M,INC,7661,66,SC,134291,196306,SEEMA PURI,SC,NORTH EAST DELHI,NORTH EAST DELHI,10,68.41,5.7,yes,6096,4.54,2.04,AEDL103004,National Party,3482,TRUE,5,INC,3482,SEEMA PURI,FALSE,TRUE,2,FALSE,FALSE,TRUE,10th Pass,Social Work,,,,State Assembly Election (AE)
Delhi,11,63,2020,2,4,0,4,KAMAL SINGH,M,BSP,1565,58,SC,134291,196306,SEEMA PURI,SC,NORTH EAST DELHI,NORTH EAST DELHI,10,68.41,1.17,yes,461,0.34,2.04,AEDLJA16,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
